Item_Code,Type,ForecastDate,Metric,Model_type,Forecast_Value
SMFP-161,Control & Reagent,2027-10-01,Revenue,arima,285.7142857142857
SMFP-161,Control & Reagent,2027-11-01,Revenue,arima,285.7142857142857
SMFP-161,Control & Reagent,2027-12-01,Revenue,arima,285.7142857142857
SMFP-2,Control & Reagent,2026-10-01,Quantity,arima,0.6666666666666667
SMFP-2,Control & Reagent,2026-11-01,Quantity,arima,0.6666666666666667
SMFP-2,Control & Reagent,2026-12-01,Quantity,arima,0.6666666666666667
SMFP-2,Control & Reagent,2027-01-01,Quantity,arima,0.6666666666666667
SMFP-2,Control & Reagent,2027-02-01,Quantity,arima,0.6666666666666667
SMFP-2,Control & Reagent,2027-03-01,Quantity,arima,0.6666666666666667
SMFP-2,Control & Reagent,2027-04-01,Quantity,arima,0.6666666666666667
SMFP-2,Control & Reagent,2027-05-01,Quantity,arima,0.6666666666666667
SMFP-2,Control & Reagent,2027-06-01,Quantity,arima,0.6666666666666667
SMFP-2,Control & Reagent,2027-07-01,Quantity,arima,0.6666666666666667
SMFP-2,Control & Reagent,2027-08-01,Quantity,arima,0.6666666666666667
SMFP-2,Control & Reagent,2027-09-01,Quantity,arima,0.6666666666666667
SMFP-2,Control & Reagent,2027-10-01,Quantity,arima,0.6666666666666667
SMFP-2,Control & Reagent,2027-11-01,Quantity,arima,0.6666666666666667
SMFP-2,Control & Reagent,2027-12-01,Quantity,arima,0.6666666666666667
SMFP-2,Control & Reagent,2026-10-01,Revenue,arima,222.85714285714286
SMFP-2,Control & Reagent,2026-11-01,Revenue,arima,222.85714285714286
SMFP-2,Control & Reagent,2026-12-01,Revenue,arima,222.85714285714286
SMFP-2,Control & Reagent,2027-01-01,Revenue,arima,222.85714285714286
SMFP-2,Control & Reagent,2027-02-01,Revenue,arima,222.85714285714286
SMFP-2,Control & Reagent,2027-03-01,Revenue,arima,222.85714285714286
SMFP-2,Control & Reagent,2027-04-01,Revenue,arima,222.85714285714286
SMFP-2,Control & Reagent,2027-05-01,Revenue,arima,222.85714285714286
SMFP-2,Control & Reagent,2027-06-01,Revenue,arima,222.85714285714286
SMFP-2,Control & Reagent,2027-07-01,Revenue,arima,222.85714285714286
SMFP-2,Control & Reagent,2027-08-01,Revenue,arima,222.85714285714286
SMFP-2,Control & Reagent,2027-09-01,Revenue,arima,222.85714285714286
SMFP-2,Control & Reagent,2027-10-01,Revenue,arima,222.85714285714286
SMFP-2,Control & Reagent,2027-11-01,Revenue,arima,222.85714285714286
SMFP-2,Control & Reagent,2027-12-01,Revenue,arima,222.85714285714286
SMFP-22,Control & Reagent,2026-10-01,Quantity,arima,0
SMFP-22,Control & Reagent,2026-11-01,Quantity,arima,0
SMFP-22,Control & Reagent,2026-12-01,Quantity,arima,0
SMFP-22,Control & Reagent,2027-01-01,Quantity,arima,0
SMFP-22,Control & Reagent,2027-02-01,Quantity,arima,0
SMFP-22,Control & Reagent,2027-03-01,Quantity,arima,0
SMFP-22,Control & Reagent,2027-04-01,Quantity,arima,0
SMFP-22,Control & Reagent,2027-05-01,Quantity,arima,0
SMFP-22,Control & Reagent,2027-06-01,Quantity,arima,0
SMFP-22,Control & Reagent,2027-07-01,Quantity,arima,0
SMFP-22,Control & Reagent,2027-08-01,Quantity,arima,0
SMFP-22,Control & Reagent,2027-09-01,Quantity,arima,0
SMFP-22,Control & Reagent,2027-10-01,Quantity,arima,0
SMFP-22,Control & Reagent,2027-11-01,Quantity,arima,0
SMFP-22,Control & Reagent,2027-12-01,Quantity,arima,0
SMFP-22,Control & Reagent,2026-10-01,Revenue,arima,0
SMFP-22,Control & Reagent,2026-11-01,Revenue,arima,0
SMFP-22,Control & Reagent,2026-12-01,Revenue,arima,0
SMFP-22,Control & Reagent,2027-01-01,Revenue,arima,0
SMFP-22,Control & Reagent,2027-02-01,Revenue,arima,0
SMFP-22,Control & Reagent,2027-03-01,Revenue,arima,0
SMFP-22,Control & Reagent,2027-04-01,Revenue,arima,0
SMFP-22,Control & Reagent,2027-05-01,Revenue,arima,0
SMFP-22,Control & Reagent,2027-06-01,Revenue,arima,0
SMFP-22,Control & Reagent,2027-07-01,Revenue,arima,0
SMFP-22,Control & Reagent,2027-08-01,Revenue,arima,0
SMFP-22,Control & Reagent,2027-09-01,Revenue,arima,0
SMFP-22,Control & Reagent,2027-10-01,Revenue,arima,0
SMFP-22,Control & Reagent,2027-11-01,Revenue,arima,0
SMFP-22,Control & Reagent,2027-12-01,Revenue,arima,0
SMFP-29,Control & Reagent,2026-10-01,Quantity,arima,0
SMFP-29,Control & Reagent,2026-11-01,Quantity,arima,0
SMFP-29,Control & Reagent,2026-12-01,Quantity,arima,0
SMFP-29,Control & Reagent,2027-01-01,Quantity,arima,0
SMFP-29,Control & Reagent,2027-02-01,Quantity,arima,0
SMFP-29,Control & Reagent,2027-03-01,Quantity,arima,0
SMFP-29,Control & Reagent,2027-04-01,Quantity,arima,0
SMFP-29,Control & Reagent,2027-05-01,Quantity,arima,0
SMFP-29,Control & Reagent,2027-06-01,Quantity,arima,0
SMFP-29,Control & Reagent,2027-07-01,Quantity,arima,0
SMFP-29,Control & Reagent,2027-08-01,Quantity,arima,0
SMFP-29,Control & Reagent,2027-09-01,Quantity,arima,0
SMFP-29,Control & Reagent,2027-10-01,Quantity,arima,0
SMFP-29,Control & Reagent,2027-11-01,Quantity,arima,0
SMFP-29,Control & Reagent,2027-12-01,Quantity,arima,0
SMFP-29,Control & Reagent,2026-10-01,Revenue,arima,0
SMFP-29,Control & Reagent,2026-11-01,Revenue,arima,0
SMFP-29,Control & Reagent,2026-12-01,Revenue,arima,0
SMFP-29,Control & Reagent,2027-01-01,Revenue,arima,0
SMFP-29,Control & Reagent,2027-02-01,Revenue,arima,0
SMFP-29,Control & Reagent,2027-03-01,Revenue,arima,0
SMFP-29,Control & Reagent,2027-04-01,Revenue,arima,0
SMFP-29,Control & Reagent,2027-05-01,Revenue,arima,0
SMFP-29,Control & Reagent,2027-06-01,Revenue,arima,0
SMFP-29,Control & Reagent,2027-07-01,Revenue,arima,0
SMFP-29,Control & Reagent,2027-08-01,Revenue,arima,0
SMFP-29,Control & Reagent,2027-09-01,Revenue,arima,0
SMFP-29,Control & Reagent,2027-10-01,Revenue,arima,0
SMFP-29,Control & Reagent,2027-11-01,Revenue,arima,0
SMFP-29,Control & Reagent,2027-12-01,Revenue,arima,0
SMFP-3,Control & Reagent,2026-10-01,Quantity,arima,1.2380952380952384
SMFP-3,Control & Reagent,2026-11-01,Quantity,arima,1.2380952380952384
SMFP-3,Control & Reagent,2026-12-01,Quantity,arima,1.2380952380952384
SMFP-3,Control & Reagent,2027-01-01,Quantity,arima,1.2380952380952384
SMFP-3,Control & Reagent,2027-02-01,Quantity,arima,1.2380952380952384
SMFP-3,Control & Reagent,2027-03-01,Quantity,arima,1.2380952380952384
SMFP-3,Control & Reagent,2027-04-01,Quantity,arima,1.2380952380952384
SMFP-3,Control & Reagent,2027-05-01,Quantity,arima,1.2380952380952384
SMFP-3,Control & Reagent,2027-06-01,Quantity,arima,1.2380952380952384
SMFP-3,Control & Reagent,2027-07-01,Quantity,arima,1.2380952380952384
SMFP-3,Control & Reagent,2027-08-01,Quantity,arima,1.2380952380952384
SMFP-3,Control & Reagent,2027-09-01,Quantity,arima,1.2380952380952384
SMFP-3,Control & Reagent,2027-10-01,Quantity,arima,1.2380952380952384
SMFP-3,Control & Reagent,2027-11-01,Quantity,arima,1.2380952380952384
SMFP-3,Control & Reagent,2027-12-01,Quantity,arima,1.2380952380952384
SMFP-3,Control & Reagent,2026-10-01,Revenue,arima,994.2857142857146
SMFP-3,Control & Reagent,2026-11-01,Revenue,arima,994.2857142857146
SMFP-3,Control & Reagent,2026-12-01,Revenue,arima,994.2857142857146
SMFP-3,Control & Reagent,2027-01-01,Revenue,arima,994.2857142857146
SMFP-3,Control & Reagent,2027-02-01,Revenue,arima,994.2857142857146
SMFP-3,Control & Reagent,2027-03-01,Revenue,arima,994.2857142857146
SMFP-3,Control & Reagent,2027-04-01,Revenue,arima,994.2857142857146
SMFP-3,Control & Reagent,2027-05-01,Revenue,arima,994.2857142857146
SMFP-3,Control & Reagent,2027-06-01,Revenue,arima,994.2857142857146
SMFP-3,Control & Reagent,2027-07-01,Revenue,arima,994.2857142857146
SMFP-3,Control & Reagent,2027-08-01,Revenue,arima,994.2857142857146
SMFP-3,Control & Reagent,2027-09-01,Revenue,arima,994.2857142857146
SMFP-3,Control & Reagent,2027-10-01,Revenue,arima,994.2857142857146
SMFP-3,Control & Reagent,2027-11-01,Revenue,arima,994.2857142857146
SMFP-3,Control & Reagent,2027-12-01,Revenue,arima,994.2857142857146
SMFP-30,Control & Reagent,2026-10-01,Quantity,arima,0.2857142857142858
SMFP-30,Control & Reagent,2026-11-01,Quantity,arima,0.2857142857142858
SMFP-30,Control & Reagent,2026-12-01,Quantity,arima,0.2857142857142858
SMFP-30,Control & Reagent,2027-01-01,Quantity,arima,0.2857142857142858
SMFP-30,Control & Reagent,2027-02-01,Quantity,arima,0.2857142857142858
SMFP-30,Control & Reagent,2027-03-01,Quantity,arima,0.2857142857142858
SMFP-30,Control & Reagent,2027-04-01,Quantity,arima,0.2857142857142858
SMFP-30,Control & Reagent,2027-05-01,Quantity,arima,0.2857142857142858
SMFP-30,Control & Reagent,2027-06-01,Quantity,arima,0.2857142857142858
SMFP-30,Control & Reagent,2027-07-01,Quantity,arima,0.2857142857142858
SMFP-30,Control & Reagent,2027-08-01,Quantity,arima,0.2857142857142858
SMFP-30,Control & Reagent,2027-09-01,Quantity,arima,0.2857142857142858
SMFP-30,Control & Reagent,2027-10-01,Quantity,arima,0.2857142857142858
SMFP-30,Control & Reagent,2027-11-01,Quantity,arima,0.2857142857142858
SMFP-30,Control & Reagent,2027-12-01,Quantity,arima,0.2857142857142858
SMFP-30,Control & Reagent,2026-10-01,Revenue,arima,137.14285714285714
SMFP-30,Control & Reagent,2026-11-01,Revenue,arima,137.14285714285714
SMFP-30,Control & Reagent,2026-12-01,Revenue,arima,137.14285714285714
SMFP-30,Control & Reagent,2027-01-01,Revenue,arima,137.14285714285714
SMFP-30,Control & Reagent,2027-02-01,Revenue,arima,137.14285714285714
SMFP-30,Control & Reagent,2027-03-01,Revenue,arima,137.14285714285714
SMFP-30,Control & Reagent,2027-04-01,Revenue,arima,137.14285714285714
SMFP-30,Control & Reagent,2027-05-01,Revenue,arima,137.14285714285714
SMFP-30,Control & Reagent,2027-06-01,Revenue,arima,137.14285714285714
SMFP-30,Control & Reagent,2027-07-01,Revenue,arima,137.14285714285714
SMFP-30,Control & Reagent,2027-08-01,Revenue,arima,137.14285714285714
SMFP-30,Control & Reagent,2027-09-01,Revenue,arima,137.14285714285714
SMFP-30,Control & Reagent,2027-10-01,Revenue,arima,137.14285714285714
SMFP-30,Control & Reagent,2027-11-01,Revenue,arima,137.14285714285714
SMFP-30,Control & Reagent,2027-12-01,Revenue,arima,137.14285714285714
SMFP-35,Control & Reagent,2026-10-01,Quantity,arima,0.8571428571429046
SMFP-35,Control & Reagent,2026-11-01,Quantity,arima,0.8571428571429046
SMFP-35,Control & Reagent,2026-12-01,Quantity,arima,0.8571428571429046
SMFP-35,Control & Reagent,2027-01-01,Quantity,arima,0.8571428571429046
SMFP-35,Control & Reagent,2027-02-01,Quantity,arima,0.8571428571429046
SMFP-35,Control & Reagent,2027-03-01,Quantity,arima,0.8571428571429046
SMFP-35,Control & Reagent,2027-04-01,Quantity,arima,0.8571428571429046
SMFP-35,Control & Reagent,2027-05-01,Quantity,arima,0.8571428571429046
SMFP-35,Control & Reagent,2027-06-01,Quantity,arima,0.8571428571429046
SMFP-35,Control & Reagent,2027-07-01,Quantity,arima,0.8571428571429046
SMFP-35,Control & Reagent,2027-08-01,Quantity,arima,0.8571428571429046
SMFP-35,Control & Reagent,2027-09-01,Quantity,arima,0.8571428571429046
SMFP-35,Control & Reagent,2027-10-01,Quantity,arima,0.8571428571429046
SMFP-35,Control & Reagent,2027-11-01,Quantity,arima,0.8571428571429046
SMFP-35,Control & Reagent,2027-12-01,Quantity,arima,0.8571428571429046
SMFP-35,Control & Reagent,2026-10-01,Revenue,arima,442.2857142857143
SMFP-35,Control & Reagent,2026-11-01,Revenue,arima,442.2857142857143
SMFP-35,Control & Reagent,2026-12-01,Revenue,arima,442.2857142857143
SMFP-35,Control & Reagent,2027-01-01,Revenue,arima,442.2857142857143
SMFP-35,Control & Reagent,2027-02-01,Revenue,arima,442.2857142857143
SMFP-35,Control & Reagent,2027-03-01,Revenue,arima,442.2857142857143
SMFP-35,Control & Reagent,2027-04-01,Revenue,arima,442.2857142857143
SMFP-35,Control & Reagent,2027-05-01,Revenue,arima,442.2857142857143
SMFP-35,Control & Reagent,2027-06-01,Revenue,arima,442.2857142857143
SMFP-35,Control & Reagent,2027-07-01,Revenue,arima,442.2857142857143
SMFP-35,Control & Reagent,2027-08-01,Revenue,arima,442.2857142857143
SMFP-35,Control & Reagent,2027-09-01,Revenue,arima,442.2857142857143
SMFP-35,Control & Reagent,2027-10-01,Revenue,arima,442.2857142857143
SMFP-35,Control & Reagent,2027-11-01,Revenue,arima,442.2857142857143
SMFP-35,Control & Reagent,2027-12-01,Revenue,arima,442.2857142857143
SMFP-36,Control & Reagent,2026-10-01,Quantity,arima,4
SMFP-36,Control & Reagent,2026-11-01,Quantity,arima,4
SMFP-36,Control & Reagent,2026-12-01,Quantity,arima,4
SMFP-36,Control & Reagent,2027-01-01,Quantity,arima,4
SMFP-36,Control & Reagent,2027-02-01,Quantity,arima,4
SMFP-36,Control & Reagent,2027-03-01,Quantity,arima,4
SMFP-36,Control & Reagent,2027-04-01,Quantity,arima,4
SMFP-36,Control & Reagent,2027-05-01,Quantity,arima,4
SMFP-36,Control & Reagent,2027-06-01,Quantity,arima,4
SMFP-36,Control & Reagent,2027-07-01,Quantity,arima,4
SMFP-36,Control & Reagent,2027-08-01,Quantity,arima,4
SMFP-36,Control & Reagent,2027-09-01,Quantity,arima,4
SMFP-36,Control & Reagent,2027-10-01,Quantity,arima,4
SMFP-36,Control & Reagent,2027-11-01,Quantity,arima,4
SMFP-36,Control & Reagent,2027-12-01,Quantity,arima,4
SMFP-36,Control & Reagent,2026-10-01,Revenue,arima,6240
SMFP-36,Control & Reagent,2026-11-01,Revenue,arima,6240
SMFP-36,Control & Reagent,2026-12-01,Revenue,arima,6240
SMFP-36,Control & Reagent,2027-01-01,Revenue,arima,6240
SMFP-36,Control & Reagent,2027-02-01,Revenue,arima,6240
SMFP-36,Control & Reagent,2027-03-01,Revenue,arima,6240
SMFP-36,Control & Reagent,2027-04-01,Revenue,arima,6240
SMFP-36,Control & Reagent,2027-05-01,Revenue,arima,6240
SMFP-36,Control & Reagent,2027-06-01,Revenue,arima,6240
SMFP-36,Control & Reagent,2027-07-01,Revenue,arima,6240
SMFP-36,Control & Reagent,2027-08-01,Revenue,arima,6240
SMFP-36,Control & Reagent,2027-09-01,Revenue,arima,6240
SMFP-36,Control & Reagent,2027-10-01,Revenue,arima,6240
SMFP-36,Control & Reagent,2027-11-01,Revenue,arima,6240
SMFP-36,Control & Reagent,2027-12-01,Revenue,arima,6240
SMFP-62,Control & Reagent,2026-10-01,Quantity,arima,1.184180636222437
SMFP-62,Control & Reagent,2026-11-01,Quantity,arima,3.9390429395019946
SMFP-62,Control & Reagent,2026-12-01,Quantity,arima,3.9390429395019946
SMFP-62,Control & Reagent,2027-01-01,Quantity,arima,3.9390429395019946
SMFP-62,Control & Reagent,2027-02-01,Quantity,arima,3.9390429395019946
SMFP-62,Control & Reagent,2027-03-01,Quantity,arima,3.9390429395019946
SMFP-62,Control & Reagent,2027-04-01,Quantity,arima,3.9390429395019946
SMFP-62,Control & Reagent,2027-05-01,Quantity,arima,3.9390429395019946
SMFP-62,Control & Reagent,2027-06-01,Quantity,arima,3.9390429395019946
SMFP-62,Control & Reagent,2027-07-01,Quantity,arima,3.9390429395019946
SMFP-62,Control & Reagent,2027-08-01,Quantity,arima,3.9390429395019946
SMFP-62,Control & Reagent,2027-09-01,Quantity,arima,3.9390429395019946
SMFP-62,Control & Reagent,2027-10-01,Quantity,arima,3.9390429395019946
SMFP-62,Control & Reagent,2027-11-01,Quantity,arima,3.9390429395019946
SMFP-62,Control & Reagent,2027-12-01,Quantity,arima,3.9390429395019946
SMFP-62,Control & Reagent,2026-10-01,Revenue,arima,2333.766905532336
SMFP-62,Control & Reagent,2026-11-01,Revenue,arima,7210.227293545807
SMFP-62,Control & Reagent,2026-12-01,Revenue,arima,7210.227293545807
SMFP-62,Control & Reagent,2027-01-01,Revenue,arima,7210.227293545807
SMFP-62,Control & Reagent,2027-02-01,Revenue,arima,7210.227293545807
SMFP-62,Control & Reagent,2027-03-01,Revenue,arima,7210.227293545807
SMFP-62,Control & Reagent,2027-04-01,Revenue,arima,7210.227293545807
SMFP-62,Control & Reagent,2027-05-01,Revenue,arima,7210.227293545807
SMFP-62,Control & Reagent,2027-06-01,Revenue,arima,7210.227293545807
SMFP-62,Control & Reagent,2027-07-01,Revenue,arima,7210.227293545807
SMFP-62,Control & Reagent,2027-08-01,Revenue,arima,7210.227293545807
SMFP-62,Control & Reagent,2027-09-01,Revenue,arima,7210.227293545807
SMFP-62,Control & Reagent,2027-10-01,Revenue,arima,7210.227293545807
SMFP-62,Control & Reagent,2027-11-01,Revenue,arima,7210.227293545807
SMFP-62,Control & Reagent,2027-12-01,Revenue,arima,7210.227293545807
SMFP-67,Control & Reagent,2026-10-01,Quantity,arima,0
SMFP-67,Control & Reagent,2026-11-01,Quantity,arima,0
SMFP-67,Control & Reagent,2026-12-01,Quantity,arima,0
SMFP-67,Control & Reagent,2027-01-01,Quantity,arima,0
SMFP-67,Control & Reagent,2027-02-01,Quantity,arima,0
SMFP-67,Control & Reagent,2027-03-01,Quantity,arima,0
SMFP-67,Control & Reagent,2027-04-01,Quantity,arima,0
SMFP-67,Control & Reagent,2027-05-01,Quantity,arima,0
SMFP-67,Control & Reagent,2027-06-01,Quantity,arima,0
SMFP-67,Control & Reagent,2027-07-01,Quantity,arima,0
SMFP-67,Control & Reagent,2027-08-01,Quantity,arima,0
SMFP-67,Control & Reagent,2027-09-01,Quantity,arima,0
SMFP-67,Control & Reagent,2027-10-01,Quantity,arima,0
SMFP-67,Control & Reagent,2027-11-01,Quantity,arima,0
SMFP-67,Control & Reagent,2027-12-01,Quantity,arima,0
SMFP-67,Control & Reagent,2026-10-01,Revenue,arima,0
SMFP-67,Control & Reagent,2026-11-01,Revenue,arima,0
SMFP-67,Control & Reagent,2026-12-01,Revenue,arima,0
SMFP-67,Control & Reagent,2027-01-01,Revenue,arima,0
SMFP-67,Control & Reagent,2027-02-01,Revenue,arima,0
SMFP-67,Control & Reagent,2027-03-01,Revenue,arima,0
SMFP-67,Control & Reagent,2027-04-01,Revenue,arima,0
SMFP-67,Control & Reagent,2027-05-01,Revenue,arima,0
SMFP-67,Control & Reagent,2027-06-01,Revenue,arima,0
SMFP-67,Control & Reagent,2027-07-01,Revenue,arima,0
SMFP-67,Control & Reagent,2027-08-01,Revenue,arima,0
SMFP-67,Control & Reagent,2027-09-01,Revenue,arima,0
SMFP-67,Control & Reagent,2027-10-01,Revenue,arima,0
SMFP-67,Control & Reagent,2027-11-01,Revenue,arima,0
SMFP-67,Control & Reagent,2027-12-01,Revenue,arima,0
SMFP-74,Control & Reagent,2026-10-01,Quantity,arima,0
SMFP-74,Control & Reagent,2026-11-01,Quantity,arima,0
SMFP-74,Control & Reagent,2026-12-01,Quantity,arima,0
SMFP-74,Control & Reagent,2027-01-01,Quantity,arima,0
SMFP-74,Control & Reagent,2027-02-01,Quantity,arima,0
SMFP-74,Control & Reagent,2027-03-01,Quantity,arima,0
SMFP-74,Control & Reagent,2027-04-01,Quantity,arima,0
SMFP-74,Control & Reagent,2027-05-01,Quantity,arima,0
SMFP-74,Control & Reagent,2027-06-01,Quantity,arima,0
SMFP-74,Control & Reagent,2027-07-01,Quantity,arima,0
SMFP-74,Control & Reagent,2027-08-01,Quantity,arima,0
SMFP-74,Control & Reagent,2027-09-01,Quantity,arima,0
SMFP-74,Control & Reagent,2027-10-01,Quantity,arima,0
SMFP-74,Control & Reagent,2027-11-01,Quantity,arima,0
SMFP-74,Control & Reagent,2027-12-01,Quantity,arima,0
SMFP-74,Control & Reagent,2026-10-01,Revenue,arima,0
SMFP-74,Control & Reagent,2026-11-01,Revenue,arima,0
SMFP-74,Control & Reagent,2026-12-01,Revenue,arima,0
SMFP-74,Control & Reagent,2027-01-01,Revenue,arima,0
SMFP-74,Control & Reagent,2027-02-01,Revenue,arima,0
SMFP-74,Control & Reagent,2027-03-01,Revenue,arima,0
SMFP-74,Control & Reagent,2027-04-01,Revenue,arima,0
SMFP-74,Control & Reagent,2027-05-01,Revenue,arima,0
SMFP-74,Control & Reagent,2027-06-01,Revenue,arima,0
SMFP-74,Control & Reagent,2027-07-01,Revenue,arima,0
SMFP-74,Control & Reagent,2027-08-01,Revenue,arima,0
SMFP-74,Control & Reagent,2027-09-01,Revenue,arima,0
SMFP-74,Control & Reagent,2027-10-01,Revenue,arima,0
SMFP-74,Control & Reagent,2027-11-01,Revenue,arima,0
SMFP-74,Control & Reagent,2027-12-01,Revenue,arima,0
SMFP-75,Control & Reagent,2026-10-01,Quantity,arima,0
SMFP-75,Control & Reagent,2026-11-01,Quantity,arima,0
SMFP-75,Control & Reagent,2026-12-01,Quantity,arima,0
SMFP-75,Control & Reagent,2027-01-01,Quantity,arima,0
SMFP-75,Control & Reagent,2027-02-01,Quantity,arima,0
SMFP-75,Control & Reagent,2027-03-01,Quantity,arima,0
SMFP-75,Control & Reagent,2027-04-01,Quantity,arima,0
SMFP-75,Control & Reagent,2027-05-01,Quantity,arima,0
SMFP-75,Control & Reagent,2027-06-01,Quantity,arima,0
SMFP-75,Control & Reagent,2027-07-01,Quantity,arima,0
SMFP-75,Control & Reagent,2027-08-01,Quantity,arima,0
SMFP-75,Control & Reagent,2027-09-01,Quantity,arima,0
SMFP-75,Control & Reagent,2027-10-01,Quantity,arima,0
SMFP-75,Control & Reagent,2027-11-01,Quantity,arima,0
SMFP-75,Control & Reagent,2027-12-01,Quantity,arima,0
SMFP-75,Control & Reagent,2026-10-01,Revenue,arima,0
SMFP-75,Control & Reagent,2026-11-01,Revenue,arima,0
SMFP-75,Control & Reagent,2026-12-01,Revenue,arima,0
SMFP-75,Control & Reagent,2027-01-01,Revenue,arima,0
SMFP-75,Control & Reagent,2027-02-01,Revenue,arima,0
SMFP-75,Control & Reagent,2027-03-01,Revenue,arima,0
SMFP-75,Control & Reagent,2027-04-01,Revenue,arima,0
SMFP-75,Control & Reagent,2027-05-01,Revenue,arima,0
SMFP-75,Control & Reagent,2027-06-01,Revenue,arima,0
SMFP-75,Control & Reagent,2027-07-01,Revenue,arima,0
SMFP-75,Control & Reagent,2027-08-01,Revenue,arima,0
SMFP-75,Control & Reagent,2027-09-01,Revenue,arima,0
SMFP-75,Control & Reagent,2027-10-01,Revenue,arima,0
SMFP-75,Control & Reagent,2027-11-01,Revenue,arima,0
SMFP-75,Control & Reagent,2027-12-01,Revenue,arima,0
SMFP-75 (L),Control & Reagent,2026-10-01,Quantity,arima,0
SMFP-75 (L),Control & Reagent,2026-11-01,Quantity,arima,0
SMFP-75 (L),Control & Reagent,2026-12-01,Quantity,arima,0
SMFP-75 (L),Control & Reagent,2027-01-01,Quantity,arima,0
SMFP-75 (L),Control & Reagent,2027-02-01,Quantity,arima,0
SMFP-75 (L),Control & Reagent,2027-03-01,Quantity,arima,0
SMFP-75 (L),Control & Reagent,2027-04-01,Quantity,arima,0
SMFP-75 (L),Control & Reagent,2027-05-01,Quantity,arima,0
SMFP-75 (L),Control & Reagent,2027-06-01,Quantity,arima,0
SMFP-75 (L),Control & Reagent,2027-07-01,Quantity,arima,0
SMFP-75 (L),Control & Reagent,2027-08-01,Quantity,arima,0
SMFP-75 (L),Control & Reagent,2027-09-01,Quantity,arima,0
SMFP-75 (L),Control & Reagent,2027-10-01,Quantity,arima,0
SMFP-75 (L),Control & Reagent,2027-11-01,Quantity,arima,0
SMFP-75 (L),Control & Reagent,2027-12-01,Quantity,arima,0
SMFP-75 (L),Control & Reagent,2026-10-01,Revenue,arima,0
SMFP-75 (L),Control & Reagent,2026-11-01,Revenue,arima,0
SMFP-75 (L),Control & Reagent,2026-12-01,Revenue,arima,0
SMFP-75 (L),Control & Reagent,2027-01-01,Revenue,arima,0
SMFP-75 (L),Control & Reagent,2027-02-01,Revenue,arima,0
SMFP-75 (L),Control & Reagent,2027-03-01,Revenue,arima,0
SMFP-75 (L),Control & Reagent,2027-04-01,Revenue,arima,0
SMFP-75 (L),Control & Reagent,2027-05-01,Revenue,arima,0
SMFP-75 (L),Control & Reagent,2027-06-01,Revenue,arima,0
SMFP-75 (L),Control & Reagent,2027-07-01,Revenue,arima,0
SMFP-75 (L),Control & Reagent,2027-08-01,Revenue,arima,0
SMFP-75 (L),Control & Reagent,2027-09-01,Revenue,arima,0
SMFP-75 (L),Control & Reagent,2027-10-01,Revenue,arima,0
SMFP-75 (L),Control & Reagent,2027-11-01,Revenue,arima,0
SMFP-75 (L),Control & Reagent,2027-12-01,Revenue,arima,0
SMFP-76,Control & Reagent,2026-10-01,Quantity,arima,0
SMFP-76,Control & Reagent,2026-11-01,Quantity,arima,0
SMFP-76,Control & Reagent,2026-12-01,Quantity,arima,0
SMFP-76,Control & Reagent,2027-01-01,Quantity,arima,0
SMFP-76,Control & Reagent,2027-02-01,Quantity,arima,0
SMFP-76,Control & Reagent,2027-03-01,Quantity,arima,0
SMFP-76,Control & Reagent,2027-04-01,Quantity,arima,0
SMFP-76,Control & Reagent,2027-05-01,Quantity,arima,0
SMFP-76,Control & Reagent,2027-06-01,Quantity,arima,0
SMFP-76,Control & Reagent,2027-07-01,Quantity,arima,0
SMFP-76,Control & Reagent,2027-08-01,Quantity,arima,0
SMFP-76,Control & Reagent,2027-09-01,Quantity,arima,0
SMFP-76,Control & Reagent,2027-10-01,Quantity,arima,0
SMFP-76,Control & Reagent,2027-11-01,Quantity,arima,0
SMFP-76,Control & Reagent,2027-12-01,Quantity,arima,0
SMFP-76,Control & Reagent,2026-10-01,Revenue,arima,0
SMFP-76,Control & Reagent,2026-11-01,Revenue,arima,413.6406567833396
SMFP-76,Control & Reagent,2026-12-01,Revenue,arima,413.6406567833396
SMFP-76,Control & Reagent,2027-01-01,Revenue,arima,413.6406567833396
SMFP-76,Control & Reagent,2027-02-01,Revenue,arima,413.6406567833396
SMFP-76,Control & Reagent,2027-03-01,Revenue,arima,413.6406567833396
SMFP-76,Control & Reagent,2027-04-01,Revenue,arima,413.6406567833396
SMFP-76,Control & Reagent,2027-05-01,Revenue,arima,413.6406567833396
SMFP-76,Control & Reagent,2027-06-01,Revenue,arima,413.6406567833396
SMFP-76,Control & Reagent,2027-07-01,Revenue,arima,413.6406567833396
SMFP-76,Control & Reagent,2027-08-01,Revenue,arima,413.6406567833396
SMFP-76,Control & Reagent,2027-09-01,Revenue,arima,413.6406567833396
SMFP-76,Control & Reagent,2027-10-01,Revenue,arima,413.6406567833396
SMFP-76,Control & Reagent,2027-11-01,Revenue,arima,413.6406567833396
SMFP-76,Control & Reagent,2027-12-01,Revenue,arima,413.6406567833396
SMFP-78,Control & Reagent,2026-10-01,Quantity,arima,0.285714285714292
SMFP-78,Control & Reagent,2026-11-01,Quantity,arima,0.285714285714292
SMFP-78,Control & Reagent,2026-12-01,Quantity,arima,0.285714285714292
SMFP-78,Control & Reagent,2027-01-01,Quantity,arima,0.285714285714292
SMFP-78,Control & Reagent,2027-02-01,Quantity,arima,0.285714285714292
